,province,temperature
72076,广西,12.0
72077,广西,11.0
72078,广西,11.0
72079,广西,11.0
72080,广西,11.0
72081,广西,10.0
72082,广西,10.0
72083,广西,10.0
72084,广西,10.0
72085,广西,12.0
72086,广西,15.0
72087,广西,18.0
72088,广西,20.0
72089,广西,21.0
72090,广西,21.0
72091,广西,22.0
72092,广西,23.0
72093,广西,22.0
72094,广西,20.0
72095,广西,17.0
72096,广西,16.0
72097,广西,15.0
72098,广西,14.0
72099,广西,13.0
72100,广西,12.0
72101,广西,13.0
72102,广西,13.0
72103,广西,12.0
72104,广西,12.0
72105,广西,11.0
72106,广西,11.0
72107,广西,11.0
72108,广西,11.0
72109,广西,11.0
72110,广西,13.0
72111,广西,15.0
72112,广西,18.0
72113,广西,20.0
72114,广西,21.0
72115,广西,21.0
72116,广西,21.0
72117,广西,21.0
72118,广西,20.0
72119,广西,18.0
72120,广西,16.0
72121,广西,15.0
72122,广西,14.0
72123,广西,13.0
72124,广西,12.0
72125,广西,14.0
72126,广西,14.0
72127,广西,13.0
72128,广西,13.0
72129,广西,12.0
72130,广西,12.0
72131,广西,12.0
72132,广西,12.0
72133,广西,11.0
72134,广西,10.0
72135,广西,12.0
72136,广西,14.0
72137,广西,17.0
72138,广西,19.0
72139,广西,20.0
72140,广西,21.0
72141,广西,21.0
72142,广西,22.0
72143,广西,22.0
72144,广西,20.0
72145,广西,18.0
72146,广西,17.0
72147,广西,16.0
72148,广西,15.0
72149,广西,14.0
72150,广西,15.0
72151,广西,14.0
72152,广西,14.0
72153,广西,14.0
72154,广西,14.0
72155,广西,13.0
72156,广西,13.0
72157,广西,13.0
72158,广西,13.0
72159,广西,13.0
72160,广西,14.0
72161,广西,16.0
72162,广西,18.0
72163,广西,19.0
72164,广西,21.0
72165,广西,21.0
72166,广西,22.0
72167,广西,21.0
72168,广西,21.0
72169,广西,20.0
72170,广西,18.0
72171,广西,18.0
72172,广西,17.0
72173,广西,15.0
72174,广西,15.0
72175,广西,16.0
72176,广西,16.0
72177,广西,15.0
72178,广西,15.0
72179,广西,14.0
72180,广西,14.0
72181,广西,14.0
72182,广西,14.0
72183,广西,14.0
72184,广西,14.0
72185,广西,15.0
72186,广西,17.0
72187,广西,18.0
72188,广西,21.0
72189,广西,22.0
72190,广西,22.0
72191,广西,22.0
72192,广西,22.0
72193,广西,22.0
72194,广西,20.0
72195,广西,18.0
72196,广西,18.0
72197,广西,17.0
72198,广西,16.0
72199,广西,15.0
72200,广西,16.0
72201,广西,16.0
72202,广西,15.0
72203,广西,14.0
72204,广西,14.0
72205,广西,14.0
72206,广西,13.0
72207,广西,13.0
72208,广西,13.0
72209,广西,13.0
72210,广西,13.0
72211,广西,16.0
72212,广西,18.0
72213,广西,20.0
72214,广西,21.0
72215,广西,22.0
72216,广西,22.0
72217,广西,22.0
72218,广西,22.0
72219,广西,20.0
72220,广西,18.0
72221,广西,17.0
72222,广西,16.0
72223,广西,16.0
72224,广西,15.0
72225,广西,16.0
72226,广西,16.0
72227,广西,15.0
72228,广西,15.0
72229,广西,14.0
72230,广西,14.0
72231,广西,14.0
72232,广西,14.0
72233,广西,14.0
72234,广西,14.0
72235,广西,15.0
72236,广西,17.0
72237,广西,18.0
72238,广西,21.0
72239,广西,22.0
72240,广西,22.0
72241,广西,22.0
72242,广西,22.0
72243,广西,22.0
72244,广西,20.0
72245,广西,18.0
72246,广西,18.0
72247,广西,17.0
72248,广西,16.0
72249,广西,15.0
72250,广西,16.0
72251,广西,16.0
72252,广西,15.0
72253,广西,14.0
72254,广西,14.0
72255,广西,14.0
72256,广西,13.0
72257,广西,13.0
72258,广西,13.0
72259,广西,13.0
72260,广西,13.0
72261,广西,16.0
72262,广西,18.0
72263,广西,20.0
72264,广西,21.0
72265,广西,22.0
72266,广西,22.0
72267,广西,22.0
72268,广西,22.0
72269,广西,20.0
72270,广西,18.0
72271,广西,17.0
72272,广西,16.0
72273,广西,16.0
72274,广西,15.0
72275,广西,11.0
72276,广西,10.0
72277,广西,11.0
72278,广西,9.0
72279,广西,10.0
72280,广西,9.0
72281,广西,9.0
72282,广西,9.0
72283,广西,8.0
72284,广西,8.0
72285,广西,10.0
72286,广西,14.0
72287,广西,18.0
72288,广西,20.0
72289,广西,22.0
72290,广西,22.0
72291,广西,23.0
72292,广西,23.0
72293,广西,23.0
72294,广西,21.0
72295,广西,16.0
72296,广西,14.0
72297,广西,14.0
72298,广西,12.0
72299,广西,11.0
72300,广西,12.0
72301,广西,11.0
72302,广西,10.0
72303,广西,10.0
72304,广西,10.0
72305,广西,9.0
72306,广西,9.0
72307,广西,9.0
72308,广西,8.0
72309,广西,8.0
72310,广西,10.0
72311,广西,13.0
72312,广西,17.0
72313,广西,19.0
72314,广西,20.0
72315,广西,20.0
72316,广西,21.0
72317,广西,21.0
72318,广西,20.0
72319,广西,19.0
72320,广西,16.0
72321,广西,15.0
72322,广西,14.0
72323,广西,12.0
72324,广西,12.0
72325,广西,13.0
72326,广西,13.0
72327,广西,13.0
72328,广西,13.0
72329,广西,13.0
72330,广西,12.0
72331,广西,11.0
72332,广西,11.0
72333,广西,11.0
72334,广西,11.0
72335,广西,12.0
72336,广西,15.0
72337,广西,16.0
72338,广西,18.0
72339,广西,20.0
72340,广西,21.0
72341,广西,23.0
72342,广西,22.0
72343,广西,21.0
72344,广西,19.0
72345,广西,17.0
72346,广西,15.0
72347,广西,14.0
72348,广西,14.0
72349,广西,13.0
72350,广西,13.0
72351,广西,13.0
72352,广西,13.0
72353,广西,13.0
72354,广西,13.0
72355,广西,12.0
72356,广西,11.0
72357,广西,11.0
72358,广西,11.0
72359,广西,11.0
72360,广西,12.0
72361,广西,15.0
72362,广西,16.0
72363,广西,18.0
72364,广西,20.0
72365,广西,21.0
72366,广西,23.0
72367,广西,22.0
72368,广西,21.0
72369,广西,19.0
72370,广西,17.0
72371,广西,15.0
72372,广西,14.0
72373,广西,14.0
72374,广西,13.0
72375,广西,11.0
72376,广西,10.0
72377,广西,11.0
72378,广西,9.0
72379,广西,10.0
72380,广西,9.0
72381,广西,9.0
72382,广西,9.0
72383,广西,8.0
72384,广西,8.0
72385,广西,10.0
72386,广西,14.0
72387,广西,18.0
72388,广西,20.0
72389,广西,22.0
72390,广西,22.0
72391,广西,23.0
72392,广西,23.0
72393,广西,23.0
72394,广西,21.0
72395,广西,16.0
72396,广西,14.0
72397,广西,14.0
72398,广西,12.0
72399,广西,11.0
72400,广西,14.0
72401,广西,13.0
72402,广西,13.0
72403,广西,12.0
72404,广西,12.0
72405,广西,12.0
72406,广西,11.0
72407,广西,11.0
72408,广西,10.0
72409,广西,10.0
72410,广西,12.0
72411,广西,13.0
72412,广西,14.0
72413,广西,18.0
72414,广西,21.0
72415,广西,20.0
72416,广西,20.0
72417,广西,21.0
72418,广西,21.0
72419,广西,17.0
72420,广西,15.0
72421,广西,14.0
72422,广西,13.0
72423,广西,12.0
72424,广西,12.0
72425,广西,13.0
72426,广西,13.0
72427,广西,13.0
72428,广西,13.0
72429,广西,13.0
72430,广西,12.0
72431,广西,11.0
72432,广西,11.0
72433,广西,11.0
72434,广西,11.0
72435,广西,12.0
72436,广西,15.0
72437,广西,16.0
72438,广西,18.0
72439,广西,20.0
72440,广西,21.0
72441,广西,23.0
72442,广西,22.0
72443,广西,21.0
72444,广西,19.0
72445,广西,17.0
72446,广西,15.0
72447,广西,14.0
72448,广西,14.0
72449,广西,13.0
72450,广西,11.0
72451,广西,10.0
72452,广西,11.0
72453,广西,9.0
72454,广西,10.0
72455,广西,9.0
72456,广西,9.0
72457,广西,9.0
72458,广西,8.0
72459,广西,8.0
72460,广西,10.0
72461,广西,14.0
72462,广西,18.0
72463,广西,20.0
72464,广西,22.0
72465,广西,22.0
72466,广西,23.0
72467,广西,23.0
72468,广西,23.0
72469,广西,21.0
72470,广西,16.0
72471,广西,14.0
72472,广西,14.0
72473,广西,12.0
72474,广西,11.0
72475,广西,14.0
72476,广西,13.0
72477,广西,12.0
72478,广西,12.0
72479,广西,12.0
72480,广西,12.0
72481,广西,11.0
72482,广西,11.0
72483,广西,10.0
72484,广西,10.0
72485,广西,13.0
72486,广西,14.0
72487,广西,16.0
72488,广西,17.0
72489,广西,19.0
72490,广西,19.0
72491,广西,20.0
72492,广西,19.0
72493,广西,20.0
72494,广西,18.0
72495,广西,18.0
72496,广西,17.0
72497,广西,17.0
72498,广西,16.0
72499,广西,16.0
72500,广西,12.0
72501,广西,12.0
72502,广西,11.0
72503,广西,11.0
72504,广西,10.0
72505,广西,10.0
72506,广西,9.0
72507,广西,9.0
72508,广西,9.0
72509,广西,8.0
72510,广西,9.0
72511,广西,12.0
72512,广西,14.0
72513,广西,16.0
72514,广西,18.0
72515,广西,19.0
72516,广西,21.0
72517,广西,21.0
72518,广西,20.0
72519,广西,18.0
72520,广西,18.0
72521,广西,17.0
72522,广西,16.0
72523,广西,15.0
72524,广西,14.0
72525,广西,14.0
72526,广西,13.0
72527,广西,12.0
72528,广西,12.0
72529,广西,12.0
72530,广西,12.0
72531,广西,11.0
72532,广西,11.0
72533,广西,10.0
72534,广西,10.0
72535,广西,13.0
72536,广西,14.0
72537,广西,16.0
72538,广西,17.0
72539,广西,19.0
72540,广西,19.0
72541,广西,20.0
72542,广西,19.0
72543,广西,20.0
72544,广西,18.0
72545,广西,18.0
72546,广西,17.0
72547,广西,17.0
72548,广西,16.0
72549,广西,16.0
72550,广西,13.0
72551,广西,13.0
72552,广西,12.0
72553,广西,11.0
72554,广西,12.0
72555,广西,12.0
72556,广西,13.0
72557,广西,13.0
72558,广西,12.0
72559,广西,11.0
72560,广西,12.0
72561,广西,15.0
72562,广西,17.0
72563,广西,19.0
72564,广西,20.0
72565,广西,21.0
72566,广西,21.0
72567,广西,21.0
72568,广西,21.0
72569,广西,20.0
72570,广西,18.0
72571,广西,17.0
72572,广西,16.0
72573,广西,15.0
72574,广西,13.0
72575,广西,14.0
72576,广西,13.0
72577,广西,12.0
72578,广西,12.0
72579,广西,12.0
72580,广西,12.0
72581,广西,12.0
72582,广西,12.0
72583,广西,12.0
72584,广西,11.0
72585,广西,13.0
72586,广西,16.0
72587,广西,18.0
72588,广西,19.0
72589,广西,20.0
72590,广西,20.0
72591,广西,21.0
72592,广西,21.0
72593,广西,21.0
72594,广西,19.0
72595,广西,17.0
72596,广西,16.0
72597,广西,15.0
72598,广西,14.0
72599,广西,13.0
72600,广西,11.0
72601,广西,9.0
72602,广西,9.0
72603,广西,8.0
72604,广西,8.0
72605,广西,7.0
72606,广西,7.0
72607,广西,6.0
72608,广西,6.0
72609,广西,6.0
72610,广西,7.0
72611,广西,10.0
72612,广西,15.0
72613,广西,17.0
72614,广西,19.0
72615,广西,20.0
72616,广西,21.0
72617,广西,21.0
72618,广西,20.0
72619,广西,18.0
72620,广西,16.0
72621,广西,14.0
72622,广西,12.0
72623,广西,11.0
72624,广西,10.0
72625,广西,13.0
72626,广西,12.0
72627,广西,12.0
72628,广西,10.0
72629,广西,10.0
72630,广西,9.0
72631,广西,9.0
72632,广西,9.0
72633,广西,9.0
72634,广西,8.0
72635,广西,10.0
72636,广西,12.0
72637,广西,14.0
72638,广西,16.0
72639,广西,18.0
72640,广西,19.0
72641,广西,20.0
72642,广西,20.0
72643,广西,19.0
72644,广西,18.0
72645,广西,17.0
72646,广西,16.0
72647,广西,15.0
72648,广西,14.0
72649,广西,13.0
72650,广西,9.0
72651,广西,8.0
72652,广西,8.0
72653,广西,7.0
72654,广西,7.0
72655,广西,7.0
72656,广西,6.0
72657,广西,6.0
72658,广西,6.0
72659,广西,6.0
72660,广西,6.0
72661,广西,8.0
72662,广西,11.0
72663,广西,14.0
72664,广西,17.0
72665,广西,19.0
72666,广西,20.0
72667,广西,21.0
72668,广西,20.0
72669,广西,15.0
72670,广西,14.0
72671,广西,12.0
72672,广西,11.0
72673,广西,10.0
72674,广西,9.0
72675,广西,14.0
72676,广西,13.0
72677,广西,12.0
72678,广西,12.0
72679,广西,12.0
72680,广西,12.0
72681,广西,11.0
72682,广西,11.0
72683,广西,10.0
72684,广西,10.0
72685,广西,13.0
72686,广西,14.0
72687,广西,16.0
72688,广西,17.0
72689,广西,19.0
72690,广西,19.0
72691,广西,20.0
72692,广西,19.0
72693,广西,20.0
72694,广西,18.0
72695,广西,18.0
72696,广西,17.0
72697,广西,17.0
72698,广西,16.0
72699,广西,16.0
72700,广西,14.0
72701,广西,13.0
72702,广西,12.0
72703,广西,12.0
72704,广西,12.0
72705,广西,12.0
72706,广西,11.0
72707,广西,11.0
72708,广西,10.0
72709,广西,10.0
72710,广西,13.0
72711,广西,14.0
72712,广西,16.0
72713,广西,17.0
72714,广西,19.0
72715,广西,19.0
72716,广西,20.0
72717,广西,19.0
72718,广西,20.0
72719,广西,18.0
72720,广西,18.0
72721,广西,17.0
72722,广西,17.0
72723,广西,16.0
72724,广西,16.0
72725,广西,14.0
72726,广西,13.0
72727,广西,12.0
72728,广西,12.0
72729,广西,12.0
72730,广西,12.0
72731,广西,11.0
72732,广西,11.0
72733,广西,10.0
72734,广西,10.0
72735,广西,13.0
72736,广西,14.0
72737,广西,16.0
72738,广西,17.0
72739,广西,19.0
72740,广西,19.0
72741,广西,20.0
72742,广西,19.0
72743,广西,20.0
72744,广西,18.0
72745,广西,18.0
72746,广西,17.0
72747,广西,17.0
72748,广西,16.0
72749,广西,16.0
72750,广西,12.0
72751,广西,12.0
72752,广西,12.0
72753,广西,12.0
72754,广西,11.0
72755,广西,11.0
72756,广西,11.0
72757,广西,10.0
72758,广西,10.0
72759,广西,9.0
72760,广西,11.0
72761,广西,15.0
72762,广西,18.0
72763,广西,19.0
72764,广西,21.0
72765,广西,21.0
72766,广西,21.0
72767,广西,21.0
72768,广西,21.0
72769,广西,19.0
72770,广西,17.0
72771,广西,16.0
72772,广西,14.0
72773,广西,13.0
72774,广西,12.0
72775,广西,10.0
72776,广西,10.0
72777,广西,9.0
72778,广西,9.0
72779,广西,9.0
72780,广西,9.0
72781,广西,8.0
72782,广西,8.0
72783,广西,8.0
72784,广西,7.0
72785,广西,10.0
72786,广西,13.0
72787,广西,17.0
72788,广西,19.0
72789,广西,21.0
72790,广西,21.0
72791,广西,22.0
72792,广西,22.0
72793,广西,22.0
72794,广西,19.0
72795,广西,17.0
72796,广西,14.0
72797,广西,13.0
72798,广西,12.0
72799,广西,11.0
72800,广西,9.0
72801,广西,9.0
72802,广西,9.0
72803,广西,9.0
72804,广西,9.0
72805,广西,8.0
72806,广西,8.0
72807,广西,8.0
72808,广西,8.0
72809,广西,8.0
72810,广西,9.0
72811,广西,10.0
72812,广西,14.0
72813,广西,15.0
72814,广西,16.0
72815,广西,16.0
72816,广西,15.0
72817,广西,15.0
72818,广西,15.0
72819,广西,13.0
72820,广西,12.0
72821,广西,11.0
72822,广西,11.0
72823,广西,10.0
72824,广西,9.0
72825,广西,13.0
72826,广西,12.0
72827,广西,12.0
72828,广西,12.0
72829,广西,12.0
72830,广西,11.0
72831,广西,11.0
72832,广西,11.0
72833,广西,11.0
72834,广西,11.0
72835,广西,12.0
72836,广西,14.0
72837,广西,16.0
72838,广西,18.0
72839,广西,19.0
72840,广西,20.0
72841,广西,21.0
72842,广西,21.0
72843,广西,21.0
72844,广西,20.0
72845,广西,18.0
72846,广西,17.0
72847,广西,16.0
72848,广西,15.0
72849,广西,14.0
72850,广西,14.0
72851,广西,14.0
72852,广西,14.0
72853,广西,14.0
72854,广西,13.0
72855,广西,13.0
72856,广西,13.0
72857,广西,13.0
72858,广西,13.0
72859,广西,13.0
72860,广西,13.0
72861,广西,14.0
72862,广西,16.0
72863,广西,18.0
72864,广西,19.0
72865,广西,20.0
72866,广西,21.0
72867,广西,21.0
72868,广西,21.0
72869,广西,20.0
72870,广西,18.0
72871,广西,18.0
72872,广西,17.0
72873,广西,16.0
72874,广西,15.0
72875,广西,12.0
72876,广西,12.0
72877,广西,12.0
72878,广西,12.0
72879,广西,11.0
72880,广西,11.0
72881,广西,11.0
72882,广西,10.0
72883,广西,10.0
72884,广西,9.0
72885,广西,11.0
72886,广西,15.0
72887,广西,18.0
72888,广西,19.0
72889,广西,21.0
72890,广西,21.0
72891,广西,21.0
72892,广西,21.0
72893,广西,21.0
72894,广西,19.0
72895,广西,17.0
72896,广西,16.0
72897,广西,14.0
72898,广西,13.0
72899,广西,12.0
72900,广西,12.0
72901,广西,12.0
72902,广西,12.0
72903,广西,12.0
72904,广西,11.0
72905,广西,11.0
72906,广西,11.0
72907,广西,10.0
72908,广西,10.0
72909,广西,9.0
72910,广西,11.0
72911,广西,15.0
72912,广西,18.0
72913,广西,19.0
72914,广西,21.0
72915,广西,21.0
72916,广西,21.0
72917,广西,21.0
72918,广西,21.0
72919,广西,19.0
72920,广西,17.0
72921,广西,16.0
72922,广西,14.0
72923,广西,13.0
72924,广西,12.0
72925,广西,15.0
72926,广西,15.0
72927,广西,14.0
72928,广西,13.0
72929,广西,12.0
72930,广西,10.0
72931,广西,10.0
72932,广西,9.0
72933,广西,9.0
72934,广西,9.0
72935,广西,11.0
72936,广西,14.0
72937,广西,16.0
72938,广西,19.0
72939,广西,20.0
72940,广西,21.0
72941,广西,22.0
72942,广西,22.0
72943,广西,21.0
72944,广西,19.0
72945,广西,18.0
72946,广西,16.0
72947,广西,16.0
72948,广西,15.0
72949,广西,15.0
72950,广西,14.0
72951,广西,12.0
72952,广西,11.0
72953,广西,11.0
72954,广西,10.0
72955,广西,9.0
72956,广西,9.0
72957,广西,8.0
72958,广西,8.0
72959,广西,8.0
72960,广西,10.0
72961,广西,13.0
72962,广西,16.0
72963,广西,18.0
72964,广西,19.0
72965,广西,20.0
72966,广西,21.0
72967,广西,20.0
72968,广西,20.0
72969,广西,18.0
72970,广西,16.0
72971,广西,15.0
72972,广西,15.0
72973,广西,14.0
72974,广西,14.0
72975,广西,9.0
72976,广西,9.0
72977,广西,8.0
72978,广西,8.0
72979,广西,8.0
72980,广西,8.0
72981,广西,7.0
72982,广西,7.0
72983,广西,8.0
72984,广西,8.0
72985,广西,8.0
72986,广西,9.0
72987,广西,10.0
72988,广西,13.0
72989,广西,17.0
72990,广西,19.0
72991,广西,20.0
72992,广西,20.0
72993,广西,18.0
72994,广西,15.0
72995,广西,13.0
72996,广西,12.0
72997,广西,11.0
72998,广西,10.0
72999,广西,9.0
73000,广西,10.0
73001,广西,9.0
73002,广西,9.0
73003,广西,9.0
73004,广西,8.0
73005,广西,8.0
73006,广西,8.0
73007,广西,8.0
73008,广西,8.0
73009,广西,6.0
73010,广西,7.0
73011,广西,11.0
73012,广西,15.0
73013,广西,18.0
73014,广西,19.0
73015,广西,20.0
73016,广西,21.0
73017,广西,21.0
73018,广西,20.0
73019,广西,18.0
73020,广西,16.0
73021,广西,13.0
73022,广西,12.0
73023,广西,11.0
73024,广西,11.0
73025,广西,15.0
73026,广西,14.0
73027,广西,13.0
73028,广西,12.0
73029,广西,11.0
73030,广西,10.0
73031,广西,10.0
73032,广西,10.0
73033,广西,10.0
73034,广西,9.0
73035,广西,10.0
73036,广西,12.0
73037,广西,16.0
73038,广西,17.0
73039,广西,19.0
73040,广西,20.0
73041,广西,21.0
73042,广西,20.0
73043,广西,20.0
73044,广西,19.0
73045,广西,17.0
73046,广西,17.0
73047,广西,17.0
73048,广西,16.0
73049,广西,15.0
73050,广西,10.0
73051,广西,9.0
73052,广西,8.0
73053,广西,8.0
73054,广西,7.0
73055,广西,7.0
73056,广西,7.0
73057,广西,6.0
73058,广西,6.0
73059,广西,6.0
73060,广西,7.0
73061,广西,10.0
73062,广西,13.0
73063,广西,16.0
73064,广西,18.0
73065,广西,20.0
73066,广西,20.0
73067,广西,20.0
73068,广西,19.0
73069,广西,17.0
73070,广西,15.0
73071,广西,14.0
73072,广西,12.0
73073,广西,11.0
73074,广西,10.0
73075,广西,14.0
73076,广西,12.0
73077,广西,11.0
73078,广西,11.0
73079,广西,10.0
73080,广西,9.0
73081,广西,9.0
73082,广西,8.0
73083,广西,8.0
73084,广西,8.0
73085,广西,10.0
73086,广西,13.0
73087,广西,16.0
73088,广西,18.0
73089,广西,19.0
73090,广西,20.0
73091,广西,21.0
73092,广西,20.0
73093,广西,20.0
73094,广西,18.0
73095,广西,16.0
73096,广西,15.0
73097,广西,15.0
73098,广西,14.0
73099,广西,14.0
73100,广西,10.0
73101,广西,10.0
73102,广西,9.0
73103,广西,9.0
73104,广西,8.0
73105,广西,8.0
73106,广西,8.0
73107,广西,8.0
73108,广西,7.0
73109,广西,7.0
73110,广西,8.0
73111,广西,11.0
73112,广西,13.0
73113,广西,17.0
73114,广西,18.0
73115,广西,19.0
73116,广西,19.0
73117,广西,19.0
73118,广西,19.0
73119,广西,17.0
73120,广西,16.0
73121,广西,14.0
73122,广西,13.0
73123,广西,13.0
73124,广西,11.0
73125,广西,9.0
73126,广西,8.0
73127,广西,8.0
73128,广西,7.0
73129,广西,7.0
73130,广西,6.0
73131,广西,7.0
73132,广西,7.0
73133,广西,6.0
73134,广西,7.0
73135,广西,7.0
73136,广西,8.0
73137,广西,9.0
73138,广西,14.0
73139,广西,18.0
73140,广西,19.0
73141,广西,20.0
73142,广西,19.0
73143,广西,18.0
73144,广西,16.0
73145,广西,13.0
73146,广西,12.0
73147,广西,11.0
73148,广西,10.0
73149,广西,9.0
73150,广西,12.0
73151,广西,11.0
73152,广西,11.0
73153,广西,11.0
73154,广西,11.0
73155,广西,11.0
73156,广西,11.0
73157,广西,11.0
73158,广西,10.0
73159,广西,10.0
73160,广西,10.0
73161,广西,11.0
73162,广西,15.0
73163,广西,17.0
73164,广西,18.0
73165,广西,19.0
73166,广西,19.0
73167,广西,20.0
73168,广西,19.0
73169,广西,17.0
73170,广西,16.0
73171,广西,15.0
73172,广西,14.0
73173,广西,13.0
73174,广西,12.0
73175,广西,12.0
73176,广西,12.0
73177,广西,12.0
73178,广西,11.0
73179,广西,12.0
73180,广西,11.0
73181,广西,11.0
73182,广西,11.0
73183,广西,10.0
73184,广西,10.0
73185,广西,11.0
73186,广西,13.0
73187,广西,15.0
73188,广西,17.0
73189,广西,18.0
73190,广西,20.0
73191,广西,20.0
73192,广西,20.0
73193,广西,19.0
73194,广西,18.0
73195,广西,17.0
73196,广西,16.0
73197,广西,15.0
73198,广西,14.0
73199,广西,13.0
73200,广西,12.0
73201,广西,11.0
73202,广西,11.0
73203,广西,11.0
73204,广西,11.0
73205,广西,11.0
73206,广西,11.0
73207,广西,11.0
73208,广西,10.0
73209,广西,10.0
73210,广西,10.0
73211,广西,11.0
73212,广西,15.0
73213,广西,17.0
73214,广西,18.0
73215,广西,19.0
73216,广西,19.0
73217,广西,20.0
73218,广西,19.0
73219,广西,17.0
73220,广西,16.0
73221,广西,15.0
73222,广西,14.0
73223,广西,13.0
73224,广西,12.0
73225,广西,12.0
73226,广西,12.0
73227,广西,12.0
73228,广西,12.0
73229,广西,12.0
73230,广西,11.0
73231,广西,11.0
73232,广西,11.0
73233,广西,11.0
73234,广西,11.0
73235,广西,11.0
73236,广西,11.0
73237,广西,14.0
73238,广西,16.0
73239,广西,19.0
73240,广西,20.0
73241,广西,20.0
73242,广西,20.0
73243,广西,19.0
73244,广西,17.0
73245,广西,16.0
73246,广西,15.0
73247,广西,14.0
73248,广西,13.0
73249,广西,13.0
73250,广西,7.0
73251,广西,6.0
73252,广西,6.0
73253,广西,5.0
73254,广西,5.0
73255,广西,5.0
73256,广西,5.0
73257,广西,5.0
73258,广西,5.0
73259,广西,5.0
73260,广西,5.0
73261,广西,6.0
73262,广西,8.0
73263,广西,13.0
73264,广西,16.0
73265,广西,19.0
73266,广西,20.0
73267,广西,20.0
73268,广西,19.0
73269,广西,14.0
73270,广西,11.0
73271,广西,10.0
73272,广西,9.0
73273,广西,8.0
73274,广西,7.0
73275,广西,10.0
73276,广西,9.0
73277,广西,8.0
73278,广西,8.0
73279,广西,7.0
73280,广西,7.0
73281,广西,7.0
73282,广西,6.0
73283,广西,6.0
73284,广西,6.0
73285,广西,7.0
73286,广西,10.0
73287,广西,13.0
73288,广西,16.0
73289,广西,18.0
73290,广西,20.0
73291,广西,20.0
73292,广西,20.0
73293,广西,19.0
73294,广西,17.0
73295,广西,15.0
73296,广西,14.0
73297,广西,12.0
73298,广西,11.0
73299,广西,10.0
73300,广西,14.0
73301,广西,12.0
73302,广西,11.0
73303,广西,11.0
73304,广西,10.0
73305,广西,9.0
73306,广西,9.0
73307,广西,8.0
73308,广西,8.0
73309,广西,8.0
73310,广西,10.0
73311,广西,13.0
73312,广西,16.0
73313,广西,18.0
73314,广西,19.0
73315,广西,20.0
73316,广西,21.0
73317,广西,20.0
73318,广西,20.0
73319,广西,18.0
73320,广西,16.0
73321,广西,15.0
73322,广西,15.0
73323,广西,14.0
73324,广西,14.0
73325,广西,14.0
73326,广西,12.0
73327,广西,11.0
73328,广西,11.0
73329,广西,10.0
73330,广西,9.0
73331,广西,9.0
73332,广西,8.0
73333,广西,8.0
73334,广西,8.0
73335,广西,10.0
73336,广西,13.0
73337,广西,16.0
73338,广西,18.0
73339,广西,19.0
73340,广西,20.0
73341,广西,21.0
73342,广西,20.0
73343,广西,20.0
73344,广西,18.0
73345,广西,16.0
73346,广西,15.0
73347,广西,15.0
73348,广西,14.0
73349,广西,14.0
73350,广西,15.0
73351,广西,15.0
73352,广西,14.0
73353,广西,13.0
73354,广西,12.0
73355,广西,10.0
73356,广西,10.0
73357,广西,9.0
73358,广西,9.0
73359,广西,9.0
73360,广西,11.0
73361,广西,14.0
73362,广西,16.0
73363,广西,19.0
73364,广西,20.0
73365,广西,21.0
73366,广西,22.0
73367,广西,22.0
73368,广西,21.0
73369,广西,19.0
73370,广西,18.0
73371,广西,16.0
73372,广西,16.0
73373,广西,15.0
73374,广西,15.0
73375,广西,16.0
73376,广西,16.0
73377,广西,15.0
73378,广西,15.0
73379,广西,14.0
73380,广西,14.0
73381,广西,14.0
73382,广西,14.0
73383,广西,13.0
73384,广西,13.0
73385,广西,14.0
73386,广西,15.0
73387,广西,17.0
73388,广西,18.0
73389,广西,19.0
73390,广西,20.0
73391,广西,20.0
73392,广西,20.0
73393,广西,19.0
73394,广西,18.0
73395,广西,17.0
73396,广西,16.0
73397,广西,16.0
73398,广西,16.0
73399,广西,15.0
73400,广西,15.0
73401,广西,15.0
73402,广西,14.0
73403,广西,14.0
73404,广西,14.0
73405,广西,14.0
73406,广西,14.0
73407,广西,14.0
73408,广西,14.0
73409,广西,14.0
73410,广西,15.0
73411,广西,15.0
73412,广西,16.0
73413,广西,18.0
73414,广西,19.0
73415,广西,19.0
73416,广西,19.0
73417,广西,19.0
73418,广西,19.0
73419,广西,18.0
73420,广西,17.0
73421,广西,17.0
73422,广西,17.0
73423,广西,16.0
73424,广西,16.0
73425,广西,16.0
73426,广西,16.0
73427,广西,15.0
73428,广西,15.0
73429,广西,14.0
73430,广西,14.0
73431,广西,14.0
73432,广西,14.0
73433,广西,13.0
73434,广西,13.0
73435,广西,14.0
73436,广西,15.0
73437,广西,17.0
73438,广西,18.0
73439,广西,19.0
73440,广西,20.0
73441,广西,20.0
73442,广西,20.0
73443,广西,19.0
73444,广西,18.0
73445,广西,17.0
73446,广西,16.0
73447,广西,16.0
73448,广西,16.0
73449,广西,15.0
73450,广西,15.0
73451,广西,15.0
73452,广西,15.0
73453,广西,15.0
73454,广西,15.0
73455,广西,15.0
73456,广西,15.0
73457,广西,15.0
73458,广西,15.0
73459,广西,14.0
73460,广西,15.0
73461,广西,17.0
73462,广西,18.0
73463,广西,18.0
73464,广西,19.0
73465,广西,19.0
73466,广西,20.0
73467,广西,20.0
73468,广西,19.0
73469,广西,18.0
73470,广西,18.0
73471,广西,16.0
73472,广西,16.0
73473,广西,16.0
73474,广西,15.0
